"feature","factor","value","view"
"SORCS1","Factor9",0.0120676476508379,"Transcriptomics"
"CACNA1E","Factor9",-0.0267133191227913,"Transcriptomics"
"GRHL2","Factor9",0.0173355024307966,"Transcriptomics"
"CD200R1","Factor9",-0.00378435128368437,"Transcriptomics"
"GREM2","Factor9",0.00589326862245798,"Transcriptomics"
"GDF10","Factor9",-0.00882756151258945,"Transcriptomics"
"SLPI","Factor9",0.00952084828168154,"Transcriptomics"
"UBXN10","Factor9",-0.0207465384155512,"Transcriptomics"
"HAS1","Factor9",-0.00498955929651856,"Transcriptomics"
"PFKFB3","Factor9",-0.0347890965640545,"Transcriptomics"
"ANKRD55","Factor9",-0.00204487191513181,"Transcriptomics"
"DUSP15","Factor9",-0.000849531264975667,"Transcriptomics"
"C9orf24","Factor9",0.00360565050505102,"Transcriptomics"
"KRT2","Factor9",-0.0275870021432638,"Transcriptomics"
"MMRN1","Factor9",-0.0102890990674496,"Transcriptomics"
"PLEKHD1","Factor9",-0.0141062112525105,"Transcriptomics"
"SEZ6L","Factor9",0.032536793500185,"Transcriptomics"
"SIM1","Factor9",0.062864251434803,"Transcriptomics"
"WNT2B","Factor9",0.0152949122712016,"Transcriptomics"
"KNL1","Factor9",-0.0262869987636805,"Transcriptomics"
"PTPRN","Factor9",0.0170108210295439,"Transcriptomics"
"ADIPOQ","Factor9",0.0191459003835917,"Transcriptomics"
"NETO2","Factor9",0.0213376730680466,"Transcriptomics"
"RBP1","Factor9",0.0192955862730742,"Transcriptomics"
"CLDN15","Factor9",-0.00296650826931,"Transcriptomics"
"ALDH1L2","Factor9",0.0302530415356159,"Transcriptomics"
"APOLD1","Factor9",0.00672845309600234,"Transcriptomics"
"HOXB5","Factor9",-0.00264125340618193,"Transcriptomics"
"FOXD3","Factor9",-0.0294027552008629,"Transcriptomics"
"TNMD","Factor9",0.0423074960708618,"Transcriptomics"
"RBP7","Factor9",0.00664461683481932,"Transcriptomics"
"ANGPTL4","Factor9",-0.00873696338385344,"Transcriptomics"
"GEMIN7","Factor9",0.00813272688537836,"Transcriptomics"
"CXCL10","Factor9",0.00741085223853588,"Transcriptomics"
"MRGPRG","Factor9",-0.00292714755050838,"Transcriptomics"
"ALAS2","Factor9",0.00176593021024019,"Transcriptomics"
"CHCHD6","Factor9",-0.0098160533234477,"Transcriptomics"
"NUF2","Factor9",0.0076243388466537,"Transcriptomics"
"UNC5C","Factor9",0.0137259243056178,"Transcriptomics"
"COL1A1","Factor9",0.0150687759742141,"Transcriptomics"
"ITGAD","Factor9",-0.00401350064203143,"Transcriptomics"
"SPP1","Factor9",0.00671365391463041,"Transcriptomics"
"ELFN1","Factor9",-0.0284625850617886,"Transcriptomics"
"MEGF6","Factor9",0.00968215055763721,"Transcriptomics"
"PENK","Factor9",0.0277484618127346,"Transcriptomics"
"SHC4","Factor9",0.0127907069399953,"Transcriptomics"
"EFCAB6","Factor9",-0.0441716499626637,"Transcriptomics"
"ABAT","Factor9",0.0237382594496012,"Transcriptomics"
"PTX3","Factor9",-0.0230338405817747,"Transcriptomics"
"DOCK3","Factor9",-0.00606548134237528,"Transcriptomics"
"SAMSN1","Factor9",0.00711609190329909,"Transcriptomics"
"WNT16","Factor9",0.0149598522111773,"Transcriptomics"
"FBXO17","Factor9",-0.0249106623232365,"Transcriptomics"
"PNPLA3","Factor9",0.00560074904933572,"Transcriptomics"
"ABCC2","Factor9",0.00605815136805177,"Transcriptomics"
"ANO9","Factor9",-0.0184221714735031,"Transcriptomics"
"NALF1","Factor9",-0.0386921912431717,"Transcriptomics"
"PRRG4","Factor9",-0.00247459672391415,"Transcriptomics"
"CCL11","Factor9",0.0149572212249041,"Transcriptomics"
"REEP2","Factor9",-0.0240356642752886,"Transcriptomics"
"APOBEC3H","Factor9",0.0327894054353237,"Transcriptomics"
"CADM2","Factor9",0.0491745360195637,"Transcriptomics"
"RASD1","Factor9",0.022461075335741,"Transcriptomics"
"CCDC150","Factor9",-5.89017909078393e-05,"Transcriptomics"
"MAPK4","Factor9",0.0145710352808237,"Transcriptomics"
"ISG15","Factor9",0.0183401890099049,"Transcriptomics"
"MROH2A","Factor9",0.00294830789789557,"Transcriptomics"
"SEPTIN3","Factor9",0.0213821604847908,"Transcriptomics"
"NRK","Factor9",-0.000628388195764273,"Transcriptomics"
"STMN2","Factor9",-0.0116043677553535,"Transcriptomics"
"AK5","Factor9",0.0095892483368516,"Transcriptomics"
"TCF23","Factor9",0.0127300852909684,"Transcriptomics"
"MYO3B","Factor9",-0.011004539206624,"Transcriptomics"
"PTPN22","Factor9",0.00273635773919523,"Transcriptomics"
"CGREF1","Factor9",0.0352676324546337,"Transcriptomics"
"PIK3C2G","Factor9",0.00399570586159825,"Transcriptomics"
"PTPRCAP","Factor9",0.00789344031363726,"Transcriptomics"
"APCDD1L","Factor9",0.0119413454085588,"Transcriptomics"
"SYP","Factor9",-0.00614425260573626,"Transcriptomics"
"ABCG4","Factor9",-0.0221055690199137,"Transcriptomics"
"TMEM150B","Factor9",-0.00193671905435622,"Transcriptomics"
"GZMB","Factor9",0.00976530369371176,"Transcriptomics"
"CDKL4","Factor9",0.00136286392807961,"Transcriptomics"
"ANO4","Factor9",0.0317745096981525,"Transcriptomics"
"ODAPH","Factor9",-0.00417431816458702,"Transcriptomics"
"RASL10A","Factor9",-0.0026550677139312,"Transcriptomics"
"TMEM179","Factor9",0.0149511313065886,"Transcriptomics"
"PLD6","Factor9",-0.0442968606948853,"Transcriptomics"
"CNTNAP4","Factor9",-0.00398978777229786,"Transcriptomics"
"FCGBP","Factor9",0.00638407748192549,"Transcriptomics"
"KCNA1","Factor9",0.00685119768604636,"Transcriptomics"
"INHBC","Factor9",-0.0644664615392685,"Transcriptomics"
"KIF24","Factor9",0.00354731711558998,"Transcriptomics"
"CDA","Factor9",-0.0234951358288527,"Transcriptomics"
"PRR15","Factor9",0.0270044766366482,"Transcriptomics"
"SFTPB","Factor9",0.00631104316562414,"Transcriptomics"
"MYCL","Factor9",0.0123997163027525,"Transcriptomics"
"ERICH3","Factor9",0.00133835070300847,"Transcriptomics"
"NINL","Factor9",-0.0299983695149422,"Transcriptomics"
"KIF4A","Factor9",-0.00891555286943913,"Transcriptomics"
"GCNT7","Factor9",-0.00128136773128062,"Transcriptomics"
"SOX10","Factor9",0.0135388327762485,"Transcriptomics"
"MRGPRX2","Factor9",-0.00963499210774899,"Transcriptomics"
"HIF3A","Factor9",0.0230275671929121,"Transcriptomics"
"PLLP","Factor9",0.024263447150588,"Transcriptomics"
"CDH24","Factor9",-0.0307891704142094,"Transcriptomics"
"CLEC4M","Factor9",-0.0284792874008417,"Transcriptomics"
"CTHRC1","Factor9",-0.0283266697078943,"Transcriptomics"
"TBX4","Factor9",-0.0066992319189012,"Transcriptomics"
"AKR1C2","Factor9",-0.0148534933105111,"Transcriptomics"
"ADRB1","Factor9",0.00126059865579009,"Transcriptomics"
"SPHKAP","Factor9",0.0223371796309948,"Transcriptomics"
"IKZF3","Factor9",0.000881704792845994,"Transcriptomics"
"PRC1","Factor9",-0.0211189892143011,"Transcriptomics"
"SHROOM2","Factor9",0.0294000953435898,"Transcriptomics"
"NUPR1","Factor9",0.00856009870767593,"Transcriptomics"
"LRRC4B","Factor9",-0.0127726895734668,"Transcriptomics"
"P2RX1","Factor9",-0.0430574119091034,"Transcriptomics"
"RAP1GAP","Factor9",0.0203691236674786,"Transcriptomics"
"CX3CR1","Factor9",-0.0210720524191856,"Transcriptomics"
"SPATA45","Factor9",0.0264488998800516,"Transcriptomics"
"HBA1","Factor9",-0.00566750532016158,"Transcriptomics"
"MLLT11","Factor9",-0.00696970755234361,"Transcriptomics"
"GRAP","Factor9",-0.00137124804314226,"Transcriptomics"
"PLIN1","Factor9",0.00670401006937027,"Transcriptomics"
"CCDC13","Factor9",-0.0431475155055523,"Transcriptomics"
"WDR72","Factor9",-0.0149698778986931,"Transcriptomics"
"SHC3","Factor9",-0.0254774484783411,"Transcriptomics"
"TNFAIP8L3","Factor9",-0.0296732410788536,"Transcriptomics"
"EPHB1","Factor9",-0.00803871359676123,"Transcriptomics"
"ATF3","Factor9",-0.0252709817141294,"Transcriptomics"
"SERPINB6","Factor9",-0.0109671922400594,"Transcriptomics"
"IGFALS","Factor9",0.00283232936635613,"Transcriptomics"
"AKR1C3","Factor9",-0.0152623048052192,"Transcriptomics"
"MPPED1","Factor9",-0.0157419852912426,"Transcriptomics"
"ARHGEF16","Factor9",-0.0374514162540436,"Transcriptomics"
"ITGB8","Factor9",0.00377455423586071,"Transcriptomics"
"LILRA1","Factor9",0.00481957849115133,"Transcriptomics"
"LILRA2","Factor9",0.00481957849115133,"Transcriptomics"
"LILRA4","Factor9",0.00481957849115133,"Transcriptomics"
"LILRB1","Factor9",0.00481957849115133,"Transcriptomics"
"LILRB2","Factor9",0.00481957849115133,"Transcriptomics"
"LILRB5","Factor9",0.00481957849115133,"Transcriptomics"
"GALNT9","Factor9",0.0402897261083126,"Transcriptomics"
"SYT14","Factor9",0.030723363161087,"Transcriptomics"
"GPR37L1","Factor9",0.00712176598608494,"Transcriptomics"
"CH25H","Factor9",-0.0249994229525328,"Transcriptomics"
"LY86","Factor9",-0.01644073612988,"Transcriptomics"
"CDCA7","Factor9",-0.0012562662595883,"Transcriptomics"
"ELFN2","Factor9",-0.00186730490531772,"Transcriptomics"
"FAXC","Factor9",-0.0080325473099947,"Transcriptomics"
"TRNP1","Factor9",0.00424231681972742,"Transcriptomics"
"COL6A5","Factor9",0.0174693372100592,"Transcriptomics"
"IGSF9B","Factor9",-0.00252063409425318,"Transcriptomics"
"CUX2","Factor9",0.00495350593701005,"Transcriptomics"
"MBOAT2","Factor9",0.0445159748196602,"Transcriptomics"
"MT-ND4L","Factor9",0.0218617226928473,"Transcriptomics"
"SLC14A2","Factor9",0.0234672296792269,"Transcriptomics"
"CARMIL2","Factor9",0.00110376859083772,"Transcriptomics"
"PITX1","Factor9",-0.0298894178122282,"Transcriptomics"
"CCER2","Factor9",-0.00413151970133185,"Transcriptomics"
"HTR2B","Factor9",0.0215159431099892,"Transcriptomics"
"ADAMTS16","Factor9",-0.0294869802892208,"Transcriptomics"
"PAMR1","Factor9",0.00224911002442241,"Transcriptomics"
"SLAMF1","Factor9",0.022668931633234,"Transcriptomics"
"SLCO4A1","Factor9",-0.00223525450564921,"Transcriptomics"
"ARNT2","Factor9",0.0167523995041847,"Transcriptomics"
"ALOX12","Factor9",-0.00665765162557364,"Transcriptomics"
"TMEM35A","Factor9",0.0178875289857388,"Transcriptomics"
"HPGD","Factor9",0.0556660480797291,"Transcriptomics"
"AKNAD1","Factor9",0.0121559575200081,"Transcriptomics"
"TREM2","Factor9",-0.0224796514958143,"Transcriptomics"
"DERL3","Factor9",0.0135106509551406,"Transcriptomics"
"HEPACAM","Factor9",0.0122263198718429,"Transcriptomics"
"ALDH8A1","Factor9",-0.0200359225273132,"Transcriptomics"
"HLA-DOB","Factor9",-0.0340038165450096,"Transcriptomics"
"HCN4","Factor9",-0.0124463178217411,"Transcriptomics"
"CNR1","Factor9",0.0478814579546452,"Transcriptomics"
"ANKRD2","Factor9",-0.0203611180186272,"Transcriptomics"
"DIPK1C","Factor9",-0.0251311864703894,"Transcriptomics"
"CGN","Factor9",-0.0158950630575418,"Transcriptomics"
"CDC7","Factor9",-0.0405482649803162,"Transcriptomics"
"THRSP","Factor9",-0.00834829453378916,"Transcriptomics"
"GINS3","Factor9",0.0493789315223694,"Transcriptomics"
"TMEM37","Factor9",-0.00659929029643536,"Transcriptomics"
"ODF3L1","Factor9",0.00192317843902856,"Transcriptomics"
"PHF21B","Factor9",-0.0288023501634598,"Transcriptomics"
"FAM167A","Factor9",-0.0341960825026035,"Transcriptomics"
"NTM","Factor9",0.0462386384606361,"Transcriptomics"
"SLC16A8","Factor9",-0.0116704637184739,"Transcriptomics"
"GNB3","Factor9",0.000253708305535838,"Transcriptomics"
"MAS1","Factor9",-0.0390855371952057,"Transcriptomics"
"AQP7","Factor9",0.0265741813927889,"Transcriptomics"
"CHAC1","Factor9",-0.0472215488553047,"Transcriptomics"
"ARRDC2","Factor9",0.000150743231642991,"Transcriptomics"
"ARG2","Factor9",-0.0140423756092787,"Transcriptomics"
"KIF1A","Factor9",0.0390858463943005,"Transcriptomics"
"GPR171","Factor9",-0.012688004411757,"Transcriptomics"
"MACROH2A2","Factor9",0.0152851259335876,"Transcriptomics"
"COL9A1","Factor9",-0.0254779271781445,"Transcriptomics"
"KNTC1","Factor9",-0.0618579089641571,"Transcriptomics"
"RAB27B","Factor9",-0.0100776264443994,"Transcriptomics"
"DNAJC6","Factor9",-0.00489518651738763,"Transcriptomics"
"PACSIN1","Factor9",-0.0348114259541035,"Transcriptomics"
"NXPE2","Factor9",-0.00428203074261546,"Transcriptomics"
"MS4A6E","Factor9",0.00533690210431814,"Transcriptomics"
"RORB","Factor9",-0.04979532584548,"Transcriptomics"
"IRX3","Factor9",0.0401989333331585,"Transcriptomics"
"FUT2","Factor9",-0.034619178622961,"Transcriptomics"
"SNCA","Factor9",0.0127630745992064,"Transcriptomics"
"MPIG6B","Factor9",-0.00754174590110779,"Transcriptomics"
"METTL24","Factor9",0.00460605975240469,"Transcriptomics"
"KIF19","Factor9",-0.0376114509999752,"Transcriptomics"
"FAM124B","Factor9",-0.00228258897550404,"Transcriptomics"
"LINGO4","Factor9",0.00716386828571558,"Transcriptomics"
"DENND2D","Factor9",0.0114136608317494,"Transcriptomics"
"CD6","Factor9",-0.0385842025279999,"Transcriptomics"
"ZAP70","Factor9",0.0116126723587513,"Transcriptomics"
"COL11A1","Factor9",0.0412180423736572,"Transcriptomics"
"DEF6","Factor9",-0.000929203757550567,"Transcriptomics"
"CXCR3","Factor9",0.0175957903265953,"Transcriptomics"
"NOD2","Factor9",-0.00706268427893519,"Transcriptomics"
"HELLS","Factor9",0.00678740302100778,"Transcriptomics"
"TLCD3B","Factor9",-0.00797010585665703,"Transcriptomics"
"PPP4R4","Factor9",0.0210646651685238,"Transcriptomics"
"TNC","Factor9",0.0313043147325516,"Transcriptomics"
"PEG10","Factor9",-0.0016096995677799,"Transcriptomics"
"GPR160","Factor9",0.027659447863698,"Transcriptomics"
"NRN1","Factor9",0.012423325330019,"Transcriptomics"
"PLA2G5","Factor9",0.0400280766189098,"Transcriptomics"
"IL7R","Factor9",0.0133949471637607,"Transcriptomics"
"SERPINA3","Factor9",-0.0238002222031355,"Transcriptomics"
"MARCHF1","Factor9",0.00777386454865336,"Transcriptomics"
"CIART","Factor9",0.0313237495720387,"Transcriptomics"
"ESCO2","Factor9",0.0270489137619734,"Transcriptomics"
"TACR1","Factor9",-0.0294979717582464,"Transcriptomics"
"KCNK4","Factor9",0.0315366201102734,"Transcriptomics"
"CCSER1","Factor9",0.00468475790694356,"Transcriptomics"
"MT3","Factor9",0.045904166996479,"Transcriptomics"
"KCNG2","Factor9",0.0373330153524876,"Transcriptomics"
"FLT3","Factor9",-0.0278492383658886,"Transcriptomics"
"PLA2G4E","Factor9",0.0332583226263523,"Transcriptomics"
"ADGRB1","Factor9",-0.0262143295258284,"Transcriptomics"
"NME3","Factor9",-0.00949107948690653,"Transcriptomics"
"ITGA2","Factor9",0.0606277510523796,"Transcriptomics"
"BRINP2","Factor9",0.0223676562309265,"Transcriptomics"
"STAC","Factor9",-0.0433926209807396,"Transcriptomics"
"ZNF784","Factor9",-0.0112141668796539,"Transcriptomics"
"SLC16A11","Factor9",0.00271093146875501,"Transcriptomics"
"CENPP","Factor9",0.00625894078984857,"Transcriptomics"
"NEFM","Factor9",-0.013646312057972,"Transcriptomics"
"GGT7","Factor9",-0.039425928145647,"Transcriptomics"
"PSAT1","Factor9",-0.00393137568607926,"Transcriptomics"
"STIL","Factor9",-0.00465843826532364,"Transcriptomics"
"TMEM108","Factor9",0.0172687657177448,"Transcriptomics"
"CLEC7A","Factor9",-0.00275149545632303,"Transcriptomics"
"HHIPL2","Factor9",-0.0094895726069808,"Transcriptomics"
"KIF18B","Factor9",-0.026697127148509,"Transcriptomics"
"NGFR","Factor9",-0.0132126146927476,"Transcriptomics"
"ZNF660","Factor9",0.00482729403302073,"Transcriptomics"
"KIF11","Factor9",0.00796198938041925,"Transcriptomics"
"RDH16","Factor9",0.045075062662363,"Transcriptomics"
"HJURP","Factor9",0.00127790402621031,"Transcriptomics"
"SCAMP5","Factor9",-0.0216999165713787,"Transcriptomics"
"ACTC1","Factor9",0.0146489441394806,"Transcriptomics"
"KCNJ13","Factor9",-0.00597506994381547,"Transcriptomics"
"COL17A1","Factor9",-0.00619305483996868,"Transcriptomics"
"BCHE","Factor9",0.0279961153864861,"Transcriptomics"
"ITGA2B","Factor9",0.0170887280255556,"Transcriptomics"
"RASAL1","Factor9",-0.0145419761538506,"Transcriptomics"
"ZIC4","Factor9",0.047602754086256,"Transcriptomics"
"SOX8","Factor9",-0.0280458144843578,"Transcriptomics"
"C1QTNF3","Factor9",0.0251629613339901,"Transcriptomics"
"NMRK2","Factor9",0.0100981835275888,"Transcriptomics"
"ADAMTS4","Factor9",-0.0454905964434147,"Transcriptomics"
"ABCG2","Factor9",-0.0134064648300409,"Transcriptomics"
"CD300A","Factor9",-0.0131401559337974,"Transcriptomics"
"EPHA3","Factor9",-0.00848171673715115,"Transcriptomics"
"DDX3Y","Factor10",0.000136084563564509,"Transcriptomics"
"KDM5D","Factor10",-6.91344212100375e-06,"Transcriptomics"
"CISH","Factor10",-0.00194943812675774,"Transcriptomics"
"C1orf146","Factor10",0.00666184863075614,"Transcriptomics"
"DDAH2","Factor10",7.22693730494939e-05,"Transcriptomics"
"MRPS17","Factor10",0.00206955708563328,"Transcriptomics"
"RAC3","Factor10",0.00150942127220333,"Transcriptomics"
"TMEM132B","Factor10",0.0142418015748262,"Transcriptomics"
"GPR182","Factor10",-0.00395015487447381,"Transcriptomics"
"COCH","Factor10",-0.00104614556767046,"Transcriptomics"
"RNASEH2A","Factor10",0.00103649368975312,"Transcriptomics"
"AMIGO2","Factor10",-0.00838840380311012,"Transcriptomics"
"LCMT2","Factor10",-0.00959569122642279,"Transcriptomics"
"PMP2","Factor10",0.0124082248657942,"Transcriptomics"
"FOXM1","Factor10",-0.00341604673303664,"Transcriptomics"
"SPEM1","Factor10",-0.0104212770238519,"Transcriptomics"
"COMP","Factor10",-0.000464579672552645,"Transcriptomics"
"ACAN","Factor10",-0.00209695845842361,"Transcriptomics"
"RP1","Factor10",-0.00762475933879614,"Transcriptomics"
"SLC4A1","Factor10",-0.000662065576761961,"Transcriptomics"
"RPL10L","Factor10",0.00385658745653927,"Transcriptomics"
"SCD","Factor10",-0.00218258146196604,"Transcriptomics"
"PCDH11X","Factor10",0.0172856878489256,"Transcriptomics"
"ANKRD1","Factor10",-0.00579933961853385,"Transcriptomics"
"MYH3","Factor10",-0.00167352566495538,"Transcriptomics"
"CYP2E1","Factor10",0.00576915126293898,"Transcriptomics"
"CHAD","Factor10",-0.00124205416068435,"Transcriptomics"
"LEP","Factor10",-0.00440199440345168,"Transcriptomics"
"CALML3","Factor10",0.00862798094749451,"Transcriptomics"
"SCUBE3","Factor10",-0.00119683414231986,"Transcriptomics"
"UGT8","Factor10",0.00596691016107798,"Transcriptomics"
"KHK","Factor10",-0.0021657720208168,"Transcriptomics"
"VAT1L","Factor10",-0.000646232860162854,"Transcriptomics"
"PRDM6","Factor10",-0.0100909322500229,"Transcriptomics"
"SPATA6L","Factor10",0.00168630783446133,"Transcriptomics"
"KCNF1","Factor10",-0.00568251870572567,"Transcriptomics"
"PCBD1","Factor10",-0.0047357464209199,"Transcriptomics"
"G0S2","Factor10",-3.7507987144636e-05,"Transcriptomics"
"BDNF","Factor10",0.0118386214599013,"Transcriptomics"
"ADD2","Factor10",-0.00629852199926972,"Transcriptomics"
"RETN","Factor10",-0.00359957292675972,"Transcriptomics"
"MCHR1","Factor10",-0.00526880519464612,"Transcriptomics"
"SLC16A13","Factor10",-0.000970984692685306,"Transcriptomics"
"SOSTDC1","Factor10",-0.00183575542178005,"Transcriptomics"
"VIPR1","Factor10",-0.00785359833389521,"Transcriptomics"
"ANKEF1","Factor10",-0.00992666929960251,"Transcriptomics"
"ALOX15","Factor10",-0.00519884517416358,"Transcriptomics"
"PCK1","Factor10",-0.00878308527171612,"Transcriptomics"
"FA2H","Factor10",0.0150165008381009,"Transcriptomics"
"GJB1","Factor10",-0.00196953606791794,"Transcriptomics"
"MZF1","Factor10",-0.00535754021257162,"Transcriptomics"
"GRAMD1C","Factor10",-0.00664537772536278,"Transcriptomics"
"CILP2","Factor10",0.000795775384176522,"Transcriptomics"
"NCMAP","Factor10",0.00638829451054335,"Transcriptomics"
"SPNS3","Factor10",-0.00611744821071625,"Transcriptomics"
"LRRC52","Factor10",-0.00687307165935636,"Transcriptomics"
"MPZ","Factor10",0.00759830698370934,"Transcriptomics"
"EPCAM","Factor10",0.0118897594511509,"Transcriptomics"
"NPY","Factor10",-0.0128411911427975,"Transcriptomics"
"ACTG2","Factor10",-0.00940036866813898,"Transcriptomics"
"NOX1","Factor10",-0.00869820173829794,"Transcriptomics"
"RD3L","Factor10",-0.00250360462814569,"Transcriptomics"
"RGS17","Factor10",-0.01438058167696,"Transcriptomics"
"PMFBP1","Factor10",-0.00529554393142462,"Transcriptomics"
"RNF112","Factor10",0.011702848598361,"Transcriptomics"
"TFRC","Factor10",0.0102250380441546,"Transcriptomics"
"S100A9","Factor10",0.00620389636605978,"Transcriptomics"
"CCR7","Factor10",-0.0074852304533124,"Transcriptomics"
"KIAA2012","Factor10",0.0164619646966457,"Transcriptomics"
"CCNB2","Factor10",-0.0132670104503632,"Transcriptomics"
"OXTR","Factor10",-0.00532890856266022,"Transcriptomics"
"BRICD5","Factor10",0.00362406042404473,"Transcriptomics"
"FOS","Factor10",0.0104657076299191,"Transcriptomics"
